col,row,layer,cell_key,terrain,vegetation,fuel_moisture,slope,cell_size_ft,time_step_min,burn_duration_ticks,lat,lon
1,27,0,"27,1,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-119.919388
2,27,0,"27,2,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.654082,-119.888776
3,27,0,"27,3,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.654082,-119.858163
4,27,0,"27,4,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.654082,-119.827551
5,27,0,"27,5,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.654082,-119.796939
6,27,0,"27,6,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.654082,-119.766327
7,27,0,"27,7,0",SCRUB,0.63,0.12,0.0,6336,5.0,10,34.654082,-119.735714
8,27,0,"27,8,0",SCRUB,0.55,0.12,0.0,6336,5.0,10,34.654082,-119.705102
9,27,0,"27,9,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.654082,-119.67449
10,27,0,"27,10,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.654082,-119.643878
11,27,0,"27,11,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.654082,-119.613265
12,27,0,"27,12,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.654082,-119.582653
13,27,0,"27,13,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.654082,-119.552041
14,27,0,"27,14,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.654082,-119.521429
15,27,0,"27,15,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-119.490816
16,27,0,"27,16,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.654082,-119.460204
17,27,0,"27,17,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.654082,-119.429592
18,27,0,"27,18,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.654082,-119.39898
19,27,0,"27,19,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.654082,-119.368367
20,27,0,"27,20,0",FOREST,0.64,0.18,0.0,6336,5.0,10,34.654082,-119.337755
21,27,0,"27,21,0",FOREST,0.63,0.18,0.0,6336,5.0,10,34.654082,-119.307143
22,27,0,"27,22,0",FOREST,0.58,0.18,0.0,6336,5.0,10,34.654082,-119.276531
23,27,0,"27,23,0",FOREST,0.52,0.18,0.0,6336,5.0,10,34.654082,-119.245918
24,27,0,"27,24,0",SCRUB,0.54,0.12,0.0,6336,5.0,10,34.654082,-119.215306
25,27,0,"27,25,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.654082,-119.184694
26,27,0,"27,26,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.654082,-119.154082
27,27,0,"27,27,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.654082,-119.123469
28,27,0,"27,28,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-119.092857
29,27,0,"27,29,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.654082,-119.062245
30,27,0,"27,30,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.654082,-119.031633
31,27,0,"27,31,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.654082,-119.00102
32,27,0,"27,32,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.654082,-118.970408
33,27,0,"27,33,0",FOREST,0.45,0.18,0.0,6336,5.0,10,34.654082,-118.939796
34,27,0,"27,34,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.654082,-118.909184
35,27,0,"27,35,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.654082,-118.878571
36,27,0,"27,36,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.654082,-118.847959
37,27,0,"27,37,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.654082,-118.817347
38,27,0,"27,38,0",WATER,0.41,0.0,0.0,6336,5.0,10,34.654082,-118.786735
39,27,0,"27,39,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.654082,-118.756122
40,27,0,"27,40,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.654082,-118.72551
41,27,0,"27,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.654082,-118.694898
42,27,0,"27,42,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.654082,-118.664286
43,27,0,"27,43,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-118.633673
44,27,0,"27,44,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-118.603061
45,27,0,"27,45,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.654082,-118.572449
46,27,0,"27,46,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-118.541837
47,27,0,"27,47,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.654082,-118.511224
48,27,0,"27,48,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.654082,-118.480612
49,27,0,"27,49,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.654082,-118.45
0,28,0,"28,0,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.635714,-119.95
1,28,0,"28,1,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.635714,-119.919388
2,28,0,"28,2,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.635714,-119.888776
3,28,0,"28,3,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.635714,-119.858163
4,28,0,"28,4,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.635714,-119.827551
5,28,0,"28,5,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.635714,-119.796939
6,28,0,"28,6,0",SCRUB,0.58,0.12,0.0,6336,5.0,10,34.635714,-119.766327
7,28,0,"28,7,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.635714,-119.735714
8,28,0,"28,8,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.635714,-119.705102
9,28,0,"28,9,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.635714,-119.67449
10,28,0,"28,10,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.635714,-119.643878
11,28,0,"28,11,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.635714,-119.613265
12,28,0,"28,12,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.635714,-119.582653
13,28,0,"28,13,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.635714,-119.552041
14,28,0,"28,14,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.635714,-119.521429
15,28,0,"28,15,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.635714,-119.490816
16,28,0,"28,16,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.635714,-119.460204
17,28,0,"28,17,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.635714,-119.429592
18,28,0,"28,18,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.635714,-119.39898
19,28,0,"28,19,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.635714,-119.368367
20,28,0,"28,20,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.635714,-119.337755
21,28,0,"28,21,0",FOREST,0.56,0.18,0.0,6336,5.0,10,34.635714,-119.307143
22,28,0,"28,22,0",FOREST,0.58,0.18,0.0,6336,5.0,10,34.635714,-119.276531
23,28,0,"28,23,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.635714,-119.245918
24,28,0,"28,24,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.635714,-119.215306
25,28,0,"28,25,0",FOREST,0.54,0.18,0.0,6336,5.0,10,34.635714,-119.184694
26,28,0,"28,26,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.635714,-119.154082
27,28,0,"28,27,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.635714,-119.123469
28,28,0,"28,28,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.635714,-119.092857
29,28,0,"28,29,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.635714,-119.062245
30,28,0,"28,30,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.635714,-119.031633
31,28,0,"28,31,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.635714,-119.00102
32,28,0,"28,32,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.635714,-118.970408
33,28,0,"28,33,0",FOREST,0.47,0.18,0.0,6336,5.0,10,34.635714,-118.939796
34,28,0,"28,34,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.635714,-118.909184
35,28,0,"28,35,0",FOREST,0.52,0.18,0.0,6336,5.0,10,34.635714,-118.878571
36,28,0,"28,36,0",FOREST,0.55,0.18,0.0,6336,5.0,10,34.635714,-118.847959
37,28,0,"28,37,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.635714,-118.817347
38,28,0,"28,38,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.635714,-118.786735
39,28,0,"28,39,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.635714,-118.756122
40,28,0,"28,40,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.635714,-118.72551
41,28,0,"28,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.635714,-118.694898
42,28,0,"28,42,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.635714,-118.664286
43,28,0,"28,43,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.635714,-118.633673
44,28,0,"28,44,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.635714,-118.603061
45,28,0,"28,45,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.635714,-118.572449
46,28,0,"28,46,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.635714,-118.541837
47,28,0,"28,47,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.635714,-118.511224
48,28,0,"28,48,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.635714,-118.480612
49,28,0,"28,49,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.635714,-118.45
0,29,0,"29,0,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-119.95
1,29,0,"29,1,0",GRASSLAND,0.32,0.08,0.0,6336,5.0,10,34.617347,-119.919388
2,29,0,"29,2,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.617347,-119.888776
3,29,0,"29,3,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-119.858163
4,29,0,"29,4,0",GRASSLAND,0.39,0.08,0.0,6336,5.0,10,34.617347,-119.827551
5,29,0,"29,5,0",FOREST,0.53,0.18,0.0,6336,5.0,10,34.617347,-119.796939
6,29,0,"29,6,0",SCRUB,0.62,0.12,0.0,6336,5.0,10,34.617347,-119.766327
7,29,0,"29,7,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.617347,-119.735714
8,29,0,"29,8,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.617347,-119.705102
9,29,0,"29,9,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.617347,-119.67449
10,29,0,"29,10,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-119.643878
11,29,0,"29,11,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.617347,-119.613265
12,29,0,"29,12,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.617347,-119.582653
13,29,0,"29,13,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.617347,-119.552041
14,29,0,"29,14,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.617347,-119.521429
15,29,0,"29,15,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.617347,-119.490816
16,29,0,"29,16,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.617347,-119.460204
17,29,0,"29,17,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.617347,-119.429592
18,29,0,"29,18,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-119.39898
19,29,0,"29,19,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-119.368367
20,29,0,"29,20,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.617347,-119.337755
21,29,0,"29,21,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.617347,-119.307143
22,29,0,"29,22,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.617347,-119.276531
23,29,0,"29,23,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.617347,-119.245918
24,29,0,"29,24,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.617347,-119.215306
25,29,0,"29,25,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.617347,-119.184694
26,29,0,"29,26,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.617347,-119.154082
27,29,0,"29,27,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.617347,-119.123469
28,29,0,"29,28,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.617347,-119.092857
29,29,0,"29,29,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.617347,-119.062245
30,29,0,"29,30,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-119.031633
31,29,0,"29,31,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.617347,-119.00102
32,29,0,"29,32,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.617347,-118.970408
33,29,0,"29,33,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.617347,-118.939796
34,29,0,"29,34,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-118.909184
35,29,0,"29,35,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.617347,-118.878571
36,29,0,"29,36,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.617347,-118.847959
37,29,0,"29,37,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-118.817347
38,29,0,"29,38,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.617347,-118.786735
39,29,0,"29,39,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.617347,-118.756122
40,29,0,"29,40,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.617347,-118.72551
41,29,0,"29,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.617347,-118.694898
42,29,0,"29,42,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.617347,-118.664286
43,29,0,"29,43,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.617347,-118.633673
44,29,0,"29,44,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.617347,-118.603061
45,29,0,"29,45,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.617347,-118.572449
46,29,0,"29,46,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.617347,-118.541837
47,29,0,"29,47,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.617347,-118.511224
48,29,0,"29,48,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.617347,-118.480612
49,29,0,"29,49,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.617347,-118.45
0,30,0,"30,0,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.59898,-119.95
1,30,0,"30,1,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.919388
2,30,0,"30,2,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.59898,-119.888776
3,30,0,"30,3,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.59898,-119.858163
4,30,0,"30,4,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.59898,-119.827551
5,30,0,"30,5,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.59898,-119.796939
6,30,0,"30,6,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.59898,-119.766327
7,30,0,"30,7,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.59898,-119.735714
8,30,0,"30,8,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.59898,-119.705102
9,30,0,"30,9,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.59898,-119.67449
10,30,0,"30,10,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-119.643878
11,30,0,"30,11,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.613265
12,30,0,"30,12,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.59898,-119.582653
13,30,0,"30,13,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.552041
14,30,0,"30,14,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.521429
15,30,0,"30,15,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.59898,-119.490816
16,30,0,"30,16,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.59898,-119.460204
17,30,0,"30,17,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.59898,-119.429592
18,30,0,"30,18,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.39898
19,30,0,"30,19,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.59898,-119.368367
20,30,0,"30,20,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.59898,-119.337755
21,30,0,"30,21,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.307143
22,30,0,"30,22,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.59898,-119.276531
23,30,0,"30,23,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-119.245918
24,30,0,"30,24,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.59898,-119.215306
25,30,0,"30,25,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.59898,-119.184694
26,30,0,"30,26,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.59898,-119.154082
27,30,0,"30,27,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.59898,-119.123469
28,30,0,"30,28,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.092857
29,30,0,"30,29,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-119.062245
30,30,0,"30,30,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-119.031633
31,30,0,"30,31,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.59898,-119.00102
32,30,0,"30,32,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.59898,-118.970408
33,30,0,"30,33,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.59898,-118.939796
34,30,0,"30,34,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.59898,-118.909184
35,30,0,"30,35,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-118.878571
36,30,0,"30,36,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.59898,-118.847959
37,30,0,"30,37,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.59898,-118.817347
38,30,0,"30,38,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.59898,-118.786735
39,30,0,"30,39,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-118.756122
40,30,0,"30,40,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.59898,-118.72551
41,30,0,"30,41,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.59898,-118.694898
42,30,0,"30,42,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.59898,-118.664286
43,30,0,"30,43,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.59898,-118.633673
44,30,0,"30,44,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.59898,-118.603061
45,30,0,"30,45,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-118.572449
46,30,0,"30,46,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.59898,-118.541837
47,30,0,"30,47,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.59898,-118.511224
48,30,0,"30,48,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.59898,-118.480612
49,30,0,"30,49,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.59898,-118.45
0,31,0,"31,0,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.580612,-119.95
1,31,0,"31,1,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.580612,-119.919388
2,31,0,"31,2,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.580612,-119.888776
3,31,0,"31,3,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.580612,-119.858163
4,31,0,"31,4,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.580612,-119.827551
5,31,0,"31,5,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.580612,-119.796939
6,31,0,"31,6,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.580612,-119.766327
7,31,0,"31,7,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.580612,-119.735714
8,31,0,"31,8,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.580612,-119.705102
9,31,0,"31,9,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.580612,-119.67449
10,31,0,"31,10,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.580612,-119.643878
11,31,0,"31,11,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.580612,-119.613265
12,31,0,"31,12,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.580612,-119.582653
13,31,0,"31,13,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.580612,-119.552041
14,31,0,"31,14,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.580612,-119.521429
15,31,0,"31,15,0",SCRUB,0.53,0.12,0.0,6336,5.0,10,34.580612,-119.490816
16,31,0,"31,16,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.580612,-119.460204
17,31,0,"31,17,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.580612,-119.429592
18,31,0,"31,18,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.580612,-119.39898
19,31,0,"31,19,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.580612,-119.368367
20,31,0,"31,20,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.580612,-119.337755
21,31,0,"31,21,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.580612,-119.307143
22,31,0,"31,22,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.580612,-119.276531
23,31,0,"31,23,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.580612,-119.245918
24,31,0,"31,24,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.580612,-119.215306
25,31,0,"31,25,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.580612,-119.184694
26,31,0,"31,26,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.580612,-119.154082
27,31,0,"31,27,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.580612,-119.123469
28,31,0,"31,28,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.580612,-119.092857
29,31,0,"31,29,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.580612,-119.062245
30,31,0,"31,30,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.580612,-119.031633
31,31,0,"31,31,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.580612,-119.00102
32,31,0,"31,32,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.580612,-118.970408
33,31,0,"31,33,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.580612,-118.939796
34,31,0,"31,34,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.580612,-118.909184
35,31,0,"31,35,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.580612,-118.878571
36,31,0,"31,36,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.580612,-118.847959
37,31,0,"31,37,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.580612,-118.817347
38,31,0,"31,38,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.580612,-118.786735
39,31,0,"31,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.580612,-118.756122
40,31,0,"31,40,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.580612,-118.72551
41,31,0,"31,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.580612,-118.694898
42,31,0,"31,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.580612,-118.664286
43,31,0,"31,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.580612,-118.633673
44,31,0,"31,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.580612,-118.603061
45,31,0,"31,45,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.580612,-118.572449
46,31,0,"31,46,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.580612,-118.541837
47,31,0,"31,47,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.580612,-118.511224
48,31,0,"31,48,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.580612,-118.480612
49,31,0,"31,49,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.580612,-118.45
0,32,0,"32,0,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.562245,-119.95
1,32,0,"32,1,0",GRASSLAND,0.36,0.08,0.0,6336,5.0,10,34.562245,-119.919388
2,32,0,"32,2,0",GRASSLAND,0.36,0.08,0.0,6336,5.0,10,34.562245,-119.888776
3,32,0,"32,3,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.562245,-119.858163
4,32,0,"32,4,0",GRASSLAND,0.38,0.08,0.0,6336,5.0,10,34.562245,-119.827551
5,32,0,"32,5,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.562245,-119.796939
6,32,0,"32,6,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.562245,-119.766327
7,32,0,"32,7,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.562245,-119.735714
8,32,0,"32,8,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.562245,-119.705102
9,32,0,"32,9,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.562245,-119.67449
10,32,0,"32,10,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.562245,-119.643878
11,32,0,"32,11,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.562245,-119.613265
12,32,0,"32,12,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.562245,-119.582653
13,32,0,"32,13,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.562245,-119.552041
14,32,0,"32,14,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.562245,-119.521429
15,32,0,"32,15,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.562245,-119.490816
16,32,0,"32,16,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.562245,-119.460204
17,32,0,"32,17,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.562245,-119.429592
18,32,0,"32,18,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.562245,-119.39898
19,32,0,"32,19,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.562245,-119.368367
20,32,0,"32,20,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.562245,-119.337755
21,32,0,"32,21,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.562245,-119.307143
22,32,0,"32,22,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.562245,-119.276531
23,32,0,"32,23,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.562245,-119.245918
